Puducherry|Indira Gandhi Medical College & Research Institute, Puducherry|180|Government
Himachal Pradesh|Indira Gandhi Medical College, Shimla|120|Government
Tamil Nadu|Indira Medical College & Hospitals, Thiruvallur|250|Private
Odisha|Institute of Medical Sciences & SUM Hospital, Bhubaneswar|250|Private
Odisha|Institute Of Medical Sciences & SUM Hospital, Bhubaneswar|250|Private
Uttar Pradesh|Institute of Medical Sciences, BHU, Varansi|100|Government
West Bengal|Institute of Postgraduate Medical Education & Research, Kolkata|250|Government
Uttar Pradesh|Integral Institute of Medical Sciences & Research, Lucknow|250|Private
West Bengal|IQ-City Medical College, Burdwan|250|Private
Tamil Nadu|J R Medical College and Hospital Villupuram District, Tamilnadu|200|Private
Karnataka|Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC|250|Private
West Bengal|Jagannath Gupta Institute of Medical Sciences & Hospital, Kolkata|250|Private
West Bengal|Jagannath Gupta Institute of Medical Sciences and Hospital|150|Private
Rajasthan|Jaipur National University Institute for Medical Sciences and Research Centre, Jagatpura, Jaipur|250|Private
West Bengal|Jakir Hossain Medical College, Burdwan|100|Private
West Bengal|Jalpaiguri Government Medical College|100|Government
Bihar|Jannayak Karpoori Thakur Medical College & Hospital, Madhepura, Bihar|100|Government
Manipur|Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal|150|Government
Rajasthan|Jawaharlal Nehru Medical College, Ajmer|250|Government
Uttar Pradesh|Jawaharlal Nehru Medical College, Aligarh|150|Government
Karnataka|Jawaharlal Nehru Medical College, Belgaum|250|Private
Bihar|Jawaharlal Nehru Medical College, Bhagalpur|150|Government
Maharashtra|Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha|250|Private
Rajasthan|Jhalawar Medical College, Jhalawar|200|Government
West Bengal|Jhargram Government Medical College & Hospital, Jhargram|150|Government
Rajasthan|JIET Medical College and Hospital|250|Private
West Bengal|JIS School of Medical Science & Research, Howrah|150|Private
Karnataka|JJM Medical College, Davangere|245|Private
West Bengal|JMN Medical College, Nadia|150|Private
Assam|Jorhat Medical College & Hospital , Jorhat|125|Government
Karnataka|JSS Medical College, Mysore|250|Private
Kerala|Jubilee Mission Medical College & Research Institute, Thrissur|150|Private
Tamil Nadu|K A P Viswanathan Government Medical College, Trichy|150|Government
Karnataka|K S Hegde Medical Academy, Mangalore|250|Private
Karnataka|K V G Medical College, Sullia|150|Private
Uttar Pradesh|K.D. Medical College Hospital & Research Centre, Mathura|250|Private
Karnataka|K.H. Patil Institute of Medical Sciences (previously Gadag Institute of Medical Sciences, Mallasamudra, Mulgund Road, Gadag)|200|Government
Telangana|Kakatiya Medical College, Warangal|250|Government
Odisha|Kalinga Institute of Medical Sciences, Bhubaneswar|250|Private
Haryana|Kalpana Chawala Govt. Medical College, Karnal, Haryana|120|Government
Uttar Pradesh|Kalyan Singh Government Medical College|100|Government
Telangana|Kamineni Academy of Medical Sciences & Research Center, Hyderabad|150|Private
Telangana|Kamineni Institute of Medical Sciences, Narketpally|200|Private
Karnataka|Kanachur Institute of Medical Sciences, Mangalore|250|Private
Tamil Nadu|KanyaKumari Government Medical College, Asaripallam|150|Government
Tamil Nadu|Kanyakumari Medical Mission Research Centre, Kanyakumari District|150|Private
Karnataka|Karnataka Medical College and Research Institute, Hubballi, Karnataka|250|Government
Tamil Nadu|Karpaga Vinayaga Institute of Medical Sciences, Maduranthagam|150|Private
Tamil Nadu|Karpagam Faculty of Medical Sciences & Research, Coimbatore|150|Private
Kerala|Karuna Medical College, Palakkad|150|Private
Karnataka|Karwar Institute of Medical Sciences, Karwar|150|Government
Karnataka|Kasturba Medical College, Mangalore|250|Private
Karnataka|Kasturba Medical College, Manipal|250|Private
Bihar|Katihar Medical College, Katihar|200|Private
Andhra Pradesh|Katuri Medical College, Guntur|150|Private
Karnataka|Kempegowda Institute of Medical Sciences, Bangalore|250|Private
Kerala|Kerala Medical College, Mangode|150|Private
Karnataka|Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga|150|Private
Tamil Nadu|Kilpauk Medical College, Chennai|150|Government
Uttar Pradesh|King George Medical University, Lucknow|250|Government
Gujarat|Kiran Medical College|200|Private
Maharashtra|KJ Somaiyya Medical College & Research Centre, Mumbai|100|Private
Uttar Pradesh|KMC Medical College & Hospital, Maharajganj, Uttar Pradesh|250|Private
Tamil Nadu|KMCH Institute of Health Sciences and Research, Coimbatore|150|Private
Kerala|KMCT Medical College, Kozhikode, Calicut|250|Private
Karnataka|Kodagu Institute of Medical Sciences, Kodagu|150|Government
Assam|Kokrajhar Medical College|100|Government
Andhra Pradesh|Konaseema Institute of Medical Sciences & Research Foundation, Amalapuram|250|Private
Karnataka|Koppal Institute of Medical Sciences, Koppal|150|Government
West Bengal|KPC Medical College, Jadavpur, Kolkata|200|Private
Maharashtra|Krishna Institute of Medical Sciences, Karad|250|Private
Uttar Pradesh|Krishna Mohan Medical College & Hospital, Mathura|250|Private
West Bengal|Krishnanagar Institute of Medical Sciences Pvt. Ltd Krishnanagar, Nadia (WB)|250|Private
Andhra Pradesh|Kurnool Medical College, Kurnool|250|Government
Madhya Pradesh|L.N. Medical College and Research Centre, Bhopal|250|Private
Delhi|Lady Hardinge Medical College, New Delhi|240|Government
Assam|Lakhimpur Medical College|100|Government
Chhattisgarh|Late Shri Baliram Kashyap Memorial NDMC Govt. Medical College, Jagdalpur|150|Government
Chhattisgarh|Late Shri Lakhi Ram Agrawal Memorial Govt. Medical College, Raigarh|100|Government
Jharkhand|Laxmi Chandravansi Medical College & Hospital|150|Private
Uttar Pradesh|LLRM Medical College, Meerut|150|Government
Madhya Pradesh|LNCT Medical College & Sewakunj Hospital, Indore|250|Private
Maharashtra|Lokmanya Tilak Municipal Medical College, Sion, Mumbai|200|Government
Bihar|Lord Buddha Koshi Medical College and Hospital, Saharsa|200|Private
Kerala|M E S Medical College , Perintalmanna Malappuram Distt.Kerala|200|Private
Madhya Pradesh|M G M Medical College, Indore|250|Government
Jharkhand|M G M Medical College, Jamshedpur|150|Government
Karnataka|M S Ramaiah Medical College, Bangalore|200|Private
Chattisgarh|MAA PADMAVATI INSTITUTE OF MEDICAL SCIENCES|100|Private
Tamil Nadu|Madha Medical College and Hospital, Thandalam, Chennai|150|Private
Bihar|Madhubani Medical College, Madhubani|250|Private
Tamil Nadu|Madras Medical College, Chennai|250|Government
Tamil Nadu|Madurai Medical College, Madurai|250|Government
Bihar|MAHABODHI MEDICAL COLLEGE & HOSPITAL|150|Private
Karnataka|Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga|250|Private
Uttar Pradesh|Mahamaya Rajkiya Allopathic Medical College, Ambedkarnagar|100|Government
Haryana|Maharaja Agrasen Medical College, Agroha|100|Private
Andhra Pradesh|Maharajah Institute of Medical Sciences, Vizianagaram|200|Private
Uttar Pradesh|Maharani Laxmi Bai Medical College, Jhansi|150|Government
Maharashtra|Maharashtra Institute of Medical Education & Research, Talegaon, Pune|150|Private
Maharashtra|Maharashtra Institute of Medical Sciences & Research, Latur|150|Private
Haryana|Maharishi Chyawan Medical College, Koriawas|100|Government
Haryana|Maharishi Markandeshwar College of Medical Sciences & Research, Sadopur|200|Private
Haryana|Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana, Ambala|250|Private
Himachal Pradesh|Maharishi Markandeshwar Medical College & Hospital, Solan|150|Private
Uttar Pradesh|Maharshi Devraha Baba Autonomous State Medical College, Deoria|100|Government
Maharashtra|Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha|100|Private
Puducherry|Mahatma Gandhi Medical College & Research Institute, Pondicherry|250|Private
Rajasthan|Mahatma Gandhi Medical College and Hospital, Sitapur, Jaipur|250|Private
Maharashtra|Mahatma Gandhi Mission Medical College, Vashi|100|Private
Maharashtra|Mahatma Gandhi Missions Medical College, Aurangabad|250|Private
Maharashtra|Mahatma Gandhi Missions Medical College, Kamothe, Navi Mumbai|250|Private
Maharashtra|Mahatma Gandhi Missions Medical College, Nerul, Navi Mumbai|50|Private
Maharashtra|Mahatma Gandhi Missions Medical College, Panvel|100|Private
Uttar Pradesh|Mahatma Vidur Autonomous State Medical College|100|Government
Madhya Pradesh|Mahaveer Institute of Medical Sciences & Research, Bhopal|150|Private
Telangana|Mahavir Institute of Medical Sciences, Vikarabad, Telengana|200|Private
Telangana|Maheshwara Medical College, Chitkul, Patancheru, Medak|250|Private
Odisha|Mahraja Jajati Keshari Medical College (previously Government Medical College and Hospital, Jajpur Odhisha)|50|Government
Kerala|Malabar Medical College, Kozhikode, Calicut|250|Private
Kerala|Malankara Orthodox Syrian Church Medical College, Kolenchery|100|Private
Maharashtra|MALATI MULTISPECIALITY HOSPITAL AND MEDICAL COLLEGE|50|Private
West Bengal|Malda Medical College & Hospital, Malda|150|Government
Telangana|Malla Reddy Institute of Medical Sciences, Hyderabad|250|Private
Telangana|Mallareddy Medical College for Women, Hyderabad|250|Private
Telangana|Mamata Academy of Medical Sciences, Bachupally|200|Private
Telangana|Mamata Medical College, Khammam|200|Private
Karnataka|Mandya Institute of Medical Sciences, Mandya|200|Government
Jharkhand|Manipal Tata Medical College,Baridih Jameshedpur|250|Private
Madhya Pradesh|MANSAROVAR MEDICAL COLLEGE AND MGU HOSPITAL|250|Private
Bihar|Mata Gujri Memorial Medical College, Kishanganj|200|Private
Gujarat|Matushri prabhaben khodabhai boghara medical college & research centre|150|Private
Delhi|Maulana Azad Medical College, New Delhi|250|Government
Maharashtra|Mauli Medical College Hospital & Research Center|100|Private
Gujarat|Medical College, Baroda|250|Government
Kerala|Medical College, Thiruvananthapuram|250|Government
Telangana|Mediciti Institute Of Medical Sciences, Ghanpur|150|Private
Tamil Nadu|Meenakshi Medical College and Research Institute, Enathur|250|Private
Tamil Nadu|Melmaruvathur Adiparasakthi Instt. Medical Sciences and Research|200|Private
West Bengal|Midnapore Medical College, Midnapore|200|Government
Odisha|MKCG Medical College, Berhampur|250|Government
Telangana|MNR Medical College & Hospital, Sangareddy|250|Private
Uttar Pradesh|Moti Lal Nehru Medical College, Allahabad|200|Government
Kerala|Mount Zion Medical College, Chayalode, Ezhamkulam Adoor, Pathanamthitta|150|Private
Gujarat|MP Shah Medical College, Jamnagar|250|Government
West Bengal|Murshidabad Medical College & Hospitals, Murshidabad|150|Government
Uttar Pradesh|Muzaffarnagar Medical College, Muzaffarnagar|250|Private
Karnataka|MVJ Medical College and Research Hospital, Bangalore|250|Private
Karnataka|Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore|250|Government
Maharashtra|N. K. P. Salve Instt. of Medical Sciences and Research Centre and Lata Mangeshkar Hospital, Nagpur|250|Private
Haryana|N.C. Medical College & Hospital, Panipat|200|Private
Nagaland|Nagaland Institute of Medical Sciences & Research|100|Government
Assam|Nagaon Medical College|100|Government
Bihar|Nalanda Medical College, Patna|200|Government
Assam|Nalbari Medical College, Nalbari|100|Government
Dadar & Nagar Haveli|NAMO Medical Education and Research Institute, Silvassa (Formerly known as Shri Vinoba Bhave Institute of Medical Sciences, (Govt. Medical College) Silvassa, U.T)|177|Government
Tamil Nadu|Nandha Medical College & Hospital Erode|150|Private
Karnataka|Nandi Medical College and Research Institute Chikkaballapura (Chikkaballapura Institute of Medical Sciences Chikkaballapura )|150|Government
Uttar Pradesh|Naraina Medical College & Research Centre|250|Private
Bihar|Narayan Medical College & Hospital, Sasaram|250|Private
Andhra Pradesh|Narayana Medical College, Nellore|250|Private
Gujarat|Narendra Modi Medical College, Ahmedabad ( previously Ahmedabad Municipal Coporation Medical Education Trust Medical College, Ahmedabad)|200|Government
Uttar Pradesh|National Capital Region Institute of Medical Sciences, Meerut|200|Private
Rajasthan|National Institute of Medical Science & Research, Jaipur|250|Private
Karnataka|Navodaya Medical College, Raichur|250|Private
Telangana|NEELIMA INSTITUTE OF MEDICAL SCIENCES|200|Private
Bihar|Netaji Subhas Medical College & Hospital, Amhara, Bihta, Patna|250|Private
Jharkhand|NETAJI SUBHAS MEDICAL COLLEGE AND HOSPITAL|200|Private
Madhya Pradesh|Netaji Subhash Chandra Bose Medical College, Jabalpur|250|Government
West Bengal|Nilratan Sircar Medical College, Kolkata|250|Government
Andhra Pradesh|Nimra Institute of Medical Sciences, Krishna Dist.|200|Private
Uttar Pradesh|Noida International Institute Of Medical Sciences|200|Private
Gujarat|Nootan Medical College and Research Centre, Mehsana|200|Private
West Bengal|North Bengal Medical College, Darjeeling|200|Government
Delhi|North Delhi Muncipal Corporation Medical College, Delhi|60|Government
Meghalaya|North Eastern Indira Gandhi Regional Instt. of Health and Medical Sciences, Shillong|50|Government
Telangana|Nova Institute of Medical Sciences and Research Centre|250|Private
Andhra Pradesh|NRI Institute of Medical Sciences, Visakhapatnam|250|Private
Andhra Pradesh|NRI Medical College, Guntur|200|Private
Telangana|Osmania Medical College, Hyderabad|250|Government
Andhra Pradesh|P E S Institute Of Medical Sciences and Research, Kuppam|150|Private
Kerala|P K Das Institute of Medical Sciences, Palakkad, Kerala|250|Private
Meghalaya|PA Sangama International Medical College and Hospital|150|Private
Odisha|PABITRA MOHAN PRADHAN MEDICAL COLLEGE, TALCHER|100|Government
Rajasthan|Pacific Institute of Medical Sciences, Umarda, Udaipur|250|Private
Rajasthan|Pacific Medical College & Hospital, Bhilo Ka Bedla, Udaipur|200|Private
Maharashtra|Padmashree Dr. D.Y.Patil Medical College, Navi Mumbai|250|Private
Kerala|Palakkad Institute of Medical Sciences, Palakkad|150|Private
Jharkhand|Palamu Medical College, Palamu|100|Government
Gujarat|Pandit Deendayal Upadhyay Medical College, Rajkot|200|Government
Tamil Nadu|Panimalar Medical College Hospital & Research Institute, Chennai,Tamil Nadu|200|Private
Maharashtra|Parbhani Medical College|150|Private
Gujarat|Parul Institute of Medical Sciences & Research, Vadodara|200|Private
Bihar|Patna Medical College, Patna|250|Government
Madhya Pradesh|Peoples College of Medical Sciences & Research Centre, Bhanpur, Bhopal|250|Private
Karnataka|PES University Institute of Medical Sciences and Reseach Bangalore|250|Private
West Bengal|PKG Medical College & Hospital|100|Private
West Bengal|Prafulla Chandra Sen Government Medical College & Hospital|150|Government
Assam|Pragjyotishpur Medical College|100|Government
Maharashtra|Prakash Institute of Medical Sciences & Research, Sangli|150|Private
Gujarat|Pramukhswami Medical College, Karmsad|150|Private
Uttar Pradesh|Prasad Institute of Medical Sciences, Lucknow|200|Private
Telangana|Prathima Institute Of Medical Sciences, Karimnagar|250|Private
Telangana|Prathima Relief Institute of Medical Sciences, Warangal|150|Private
Rajasthan|Prince Medical College & Hospital|50|Private
Tamil Nadu|PSG Institute of Medical Sciences, Coimbatore|250|Private
Tamil Nadu|PSP Medical College Hospital and Research Institute, Chennai|250|Private
Haryana|PT NEKI RAM SHARMA GOVERNMENT MEDICAL COLLEGE, BHIWANI|100|Government
Haryana|Pt. B D Sharma Postgraduate Institute of Medical Sciences, Rohtak (Haryana)|250|Government
Chhattisgarh|Pt. J N M Medical College, Raipur|250|Government
Himachal Pradesh|Pt. Jawahar Lal Nehru Government Medical College, Chamba|121|Government
Odisha|Pt. Raghunath Murmu Medical College and Hospital, Baripada, Odisha|125|Government
Puducherry|Puducherry Institute of Medical Sciences & Research, Pondicherry|250|Private
Punjab|Punjab Institute of Medical Sciences, Jalandhar|150|Private
Uttar Pradesh|Punyashloka Lokmata Devi Ahilyabai Holkar Autonomous State Medical College, Auraiya (U.P.)|100|Government
West Bengal|Purulia Government Medical College & Hospital|150|Government
Kerala|Pushpagiri Institute Of Medical Sciences and Research Centre, Tiruvalla|100|Private
Maharashtra|R K Damani Medical College ShriRamchandra Institute ofMedical Sciences, Chhatrapati Sambhajinagar|150|Private
Rajasthan|R N T Medical College, Udaipur|250|Government
Telangana|R.V.M. Institute of Medical Sciences and Research Centre, Siddipet|250|Private
Bihar|Radha Devi Jageshwari Memorial Medical College and Hospital|200|Private
Karnataka|Raichur Institute of Medical Sciences, Raichur|200|Government
West Bengal|Raiganj Government Medical College & Hospital, Raiganj|150|Government
Chhattisgarh|Raipur Institute of Medical Sciences (RIMS), Raipur|250|Private
Telangana|RAJA RAJESHWARI INSTITUTE OF MEDICAL SCIENCES-GIRLS|150|Private
Karnataka|Raja Rajeswari Medical College & Hospital, Bangalore|250|Private
Tamil Nadu|Rajalakshmi Medical College Hospital and Research Institute|250|Private
Maharashtra|Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur|150|Government
Jharkhand|Rajendra Institute of Medical Sciences, Ranchi|250|Government
Telangana|Rajiv Gandhi Institute of Medical Sciences, adilabad|150|Government
Andhra Pradesh|Rajiv Gandhi Institute of Medical Sciences, Srikakulam|200|Government
Maharashtra|Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane|100|Government
Uttar Pradesh|Rajkiya Allopathic Medical College, Bahraich, UP|100|Government
Uttar Pradesh|Rajkiya Medical College Jalaun, Orai, Uttar Pradesh|100|Government
Chhattisgarh|Rajmata Shrimata Devendra Kumari Singhdeo Government Medical College, Ambikapur (Surguja), Chhattisgarh|125|Government
Uttar Pradesh|Rajshree Medical Research Institute, Bareilly|250|Private
Madhya Pradesh|Ram Krishna College Hospital & Research Centre, Bhopal|250|Private
Uttar Pradesh|Rama Medical College Hospital & Research Centre, Kanpur|250|Private
Uttar Pradesh|Rama Medical College Hospital and Research Centre, Hapur|250|Private
West Bengal|Rampurhat Government Medical College & Hospital, Rampurhat|150|Government
Andhra Pradesh|Rangaraya Medical College, Kakinada|250|Government
West Bengal|RANIGANJ INSTITUTE OF MEDICAL SCIENCE|200|Private
Manipur|Regional Institute of Medical Sciences, Imphal|150|Government
West Bengal|RG Kar Medical College, Kolkata|250|Government
Punjab|RIMT Medical College and Hospital|100|Private
Madhya Pradesh|RKDF Medical College Hospital & Research Centre, Jatkhedi, Bhopal|150|Private
Uttar Pradesh|Rohilkhand Medical College & Hospital, Bareilly|250|Private
Rajasthan|RUHS College of Medical Sciences, Jaipur|150|Government
Maharashtra|Rural Medical College, Loni|200|Private
Madhya Pradesh|Ruxmaniben Deepchand Gardi Medical College, Ujjain|150|Private
Andhra Pradesh|RVS INSTITUTE OF MEDICAL SCIENCES|50|Private
Uttar Pradesh|S N Medical College, Agra|200|Government
Karnataka|S S Institute of Medical Sciences& Research Centre, Davangere|250|Private
Andhra Pradesh|S V Medical College, Tirupati|240|Government
Telangana|S V S Medical College, Mehboobnagar|200|Private
Karnataka|S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot|250|Private
Odisha|Saheed Laxman Nayak Medical College & Hospital, Koraput|125|Government
Odisha|Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi, Odisha (erstwhile Government Medical College, Bhawanipatna)|100|Government
Gujarat|SAL Institute of Medical Sciences, Ahmedabad|150|Private
HARYANA|Sanskaram School of Medical Sciences|100|Private
Andhra Pradesh|Santhiram Medical College, Nandyal|250|Private
West Bengal|Santiniketan Medical College, Bolpur, West Bengal|150|Private
Uttar Pradesh|Santosh Medical College, Ghaziabad|150|Private
Karnataka|Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore|250|Private
Uttar Pradesh|Saraswati Institute of Medical Sciences, Hapur|250|Private
Uttar Pradesh|Saraswati Medical College, Unnao, U.P.|150|Private
West Bengal|Sarat Chandra Chattopadhyay Government Medical College & Hospital,|150|Government
Uttar Pradesh|sardar Patel Institute of medical education and health sciences|50|Private
Rajasthan|Sardar Patel Medical College, Bikaner|250|Government
Tamil Nadu|Saveetha Medical College and Hospital, Kanchipuram|250|Private
Gujarat|SBKS Medical Instt. & Research Centre, Vadodra|250|Private
Odisha|SCB Medical College, Cuttack|250|Government
Madhya Pradesh|School of Medical Sciences, Sri Satya Sai University of Technology and Medical Sciences|100|Private
Karnataka|SDM College of Medical Sciences & Hospital, Sattur, Dharwad|150|Private
Maharashtra|Seth GS Medical College, Mumbai|250|Government
Telangana|Shadan Institute of Medical Sciences,Research Centre and Teaching Hospital, Peerancheru|250|Private
Haryana|Shaheed Hasan Khan Mewati Government Medical College, Nalhar|120|Government
Jharkhand|Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad)|100|Government
Uttar Pradesh|Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur|100|Government
Gujarat|Shantabaa Medical College, Amreli|200|Private
Uttar Pradesh|Sharda School of Medical Sciences & Research ( previously School of Medical Sciences & Research,Greater Noida)|250|Private
Jammu and Kashmir|Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar|125|Government
Manipur|Shija Academy of Health Sciences|150|Private
Meghalaya|Shillong Medical College|50|Government
Karnataka|Shimoga Institute of Medical Sciences, Shimoga|150|Government
Bihar|Shree Narayan Medical Institute and Hospital|150|Private
Karnataka|Shri Atal Bihari Vajapayee Medical College and Research Institute, Bengaluru,|200|Government
Haryana|Shri Atal Bihari Vajpayee Government Medical College, Faridabad|100|Government
Karnataka|Shri B M Patil Medical College, Hospital & Research Centre, Vijayapura (Bijapur|250|Private
Chhattisgarh|Shri Balaji Institute of Medical Science|250|Private
Uttar Pradesh|Shri Gorakshnath Medical College Hospital & Arogya Dham Gorakhpur (UP)|150|Private
Uttarakhand|Shri Guru Ram Rai Institute of Medical & Health Sciences, Dehradun|250|Private
Rajasthan|Shri Kalyan Govt. Medical College, Sikar, Rajasthan|100|Government
Bihar|Shri Krishna Medical College, Muzzafarpur|150|Government
Himachal Pradesh|Shri Lal Bahadur Shastri Government Medical College, Mandi, HP|120|Government
Uttar Pradesh|Shri Ram Murti Smarak Institute of Medical Sciences, Bareilly|200|Private
West Bengal|Shri Ramkrishna Institute of Medical Sciences & Sanaka Hospitals, Durgapur|250|Private
Chhattisgarh|Shri Rawatpura Sarkar Institute of Medical Sciences and Research Atal Nagar, Dist- Raipur (C.G.)|150|Private
Tamil Nadu|Shri Sathya Sai Medical College and Research Institute, Kancheepuram|250|Private
Chhattisgarh|Shri Shankaracharya Institute of Medical Sciences, Bhilai|250|Private
Uttar Pradesh|Shri Siddhi Vinayak Medical College & Hospital Sambhal (UP) 244302|200|Private
Maharashtra|Shri Vasant Rao Naik Govt. Medical College, Yavatmal|200|Government
Karnataka|Shridevi Institute of Medical Sciences & Research Hospital, Tumkur|250|Private
Chhattisgarh|Shrimati Indira Gandhi Memorial Govt. Medical College, Kanker, Chattisgarh (previously Government Medical College, Kanker)|125|Government
Bihar|SHRINIVAS G EDUCATIONAL & RESEARCH INSTITUTE OF MEDICAL SCIENCES|100|Private
Madhya Pradesh|Shyam Shah Medical College, Rewa|200|Government
Bihar|SHYAMLAL CHANDRASHEKHAR MEDICAL COLLEGE & S P N M HOPSITAL|100|Private
Karnataka|Siddaganga Medical College and Research Institute, Tumakuru|250|Private
Jharkhand|Sido Kanhu Medical College and Hospital|100|Private
Sikkim|Sikkim Government Medical College|100|Government
Sikkim|Sikkim Manipal Institute of Medical Sciences, Gangtok|100|Private
Assam|Silchar Medical College, Silchar|150|Government
Maharashtra|Sindhudurg Shikshan Prasarak Mandal (SSPM) Medical College & Lifetime Hospital, Padave, Sindhudurg|149|Private
Uttar Pradesh|SKS Hospital Medical College & Research Centre|200|Private
West Bengal|SKS MEDICAL COLLEGE|150|Private
Maharashtra|SMBT Institute of Medical Sciences & Research Centre, Nandihills, Nashik|150|Private
Rajasthan|SMS Medical College, Jaipur|250|Government
Maharashtra|Smt Sakhubai Narayanrao Katkade Medical College and Research Center|100|Private
Maharashtra|Smt. Kashibai Navale Medical College and General Hospital, Pune|150|Private
Gujarat|Smt. N.H.L.Municipal Medical College, Ahmedabad|250|Government
Uttarakhand|Soban Singh jeena Government institute of Medical science & Research, Almora|100|Government
Karnataka|SR Patil Medical College and Hospital Distt Bagalkot|100|Private
Tamil Nadu|Sree Balaji Medical College and Hospital, Chennai|250|Private
Kerala|Sree Gokulam Medical College Trust & Research Foundation, Trivandrum|150|Private
Tamil Nadu|Sree Mookambika Institute of Medical Sciences, Kanyakumari|150|Private
Kerala|Sree Narayana Instt. of Medical Sciences, Chalakka, Ernakulam|150|Private
Kerala|Sree Uthradom Thiurnal Academy of Medical Sciences, Trivandrum|250|Private
Madhya Pradesh|Sri Aurobindo Medical College and Post Graduate Institute , Indore|250|Private
Andhra Pradesh|Sri Balaji Medical College, Hospital and Research Instiutute, Chittoor|150|Private
Maharashtra|Sri Bhausaheb Hire Government Medical College, Dhule|150|Government
Karnataka|Sri Chamundeshwari Medical College Hospital & Research Institute|200|Private
Karnataka|Sri Devaraj URS Medical College, Kolar|250|Private
Punjab|Sri Guru Ram Das Institute of Medical Sciences and Research, Sri Amritsar|150|Private
Odisha|Sri Jagannath Medical College & Hospital, Puri|100|Government
Puducherry|Sri Lakshmi Narayana Institute of Medical Sciences, Pondicherry|250|Private
Karnataka|Sri Madhusudan Sai Institute of Medical Sciences & Research, Chikballapur|50|Private
Puducherry|Sri Manakula Vinayagar Medical College & Hospital, Pondicherry|250|Private
Tamil Nadu|Sri Muthukumaran Medical College,Chennai|150|Private
Tamil Nadu|Sri Ramachandra Medical College & Research Institute, Chennai|250|Private
Karnataka|Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore|250|Private
Karnataka|Sri Siddhartha Medical College, Tumkur|250|Private
Tamil Nadu|Sri Venkateswaraa Medical College Hospital and Research Institute, Chennai|250|Private
Puducherry|Sri Venkateswaraa Medical College, Hospital & Research Centre, Pondicherry|250|Private
Karnataka|Srinivas Institute of Medical Research Centre, Srinivasnagar, Mangalore|250|Private
Tamil Nadu|Srinivasan Medical College and Hospital|250|Private
Tamil Nadu|SRM Medical College Hospital & Research Centre, Kancheepuram|250|Private
Maharashtra|SRTR Medical College, Ambajogai|150|Government
Tamil Nadu|ST Peters Medical College, Hospital & Research Institute|250|Private
Karnataka|St. Johns Medical College, Bangalore|150|Private
Tamil Nadu|Stanley Medical College, Chennai|250|Government
Karnataka|Subbaiah Institute of Medical Sciences, Shimoga, Karnataka|250|Private
Uttar Pradesh|Subharti Medical College, Meerut|200|Private
Rajasthan|Sudha Medical College, Kota, Rajasthan|200|Private
Madhya Pradesh|Sukh Sagar Medical College & Hospital, Jabalpur|200|Private
Madhya Pradesh|Sundarlal Patwa Govt. Medical College|100|Government
Telangana|Surabhi Institute of Medical Sciences, Siddipet, Telangana|200|Private
Gujarat|Surat Municipal Institute of Medical Education & Research, Surat|250|Government
Andhra Pradesh|SVIMS - Sri Padmavathi Medical College for Women, Alipiri Road, Tirupati|175|Government
Gujarat|SWAMIINARAYAN INSTITUTE OF MEDICAL SCIENCES & RESEARCH|200|Private
Tamil Nadu|Swamy Vivekanandha Medical College Hospital And Research Institute|250|Private
Maharashtra|Symbiosis Medical College for Women, Pune|150|Private
Kerala|T D Medical College, Alleppey (Allappuzha)|175|Government
Uttar Pradesh|T S Misra Medical College & Hospital, Amusi, Lucknow|250|Private
Tamil Nadu|Tagore Medical College and Hospital, Chennai|250|Private
Tamil Nadu|TAKSHASHILA MEDICAL COLLEGE|200|Private
West Bengal|Tamralipto Government Medical College & Hospital|150|Government
Uttar Pradesh|Teerthanker Mahaveer Medical College, Moradabad|250|Private
Maharashtra|Terna Medical College, Navi Mumbai|150|Private
Assam|Tezpur Medical College & Hospital, Tezpur|125|Government
Tamil Nadu|Thanjavur Medical College, Thanjavur|150|Government
Karnataka|The Oxford Medical College, Hospital & Research Centre, Bangalore|250|Private
Tamil Nadu|Theni Government Medical College, Theni|100|Government
Tamil Nadu|Thiruvarur Govt. Medical College, Thiruvarur|100|Government
Tamil Nadu|Thoothukudi Medical College, Thoothukudi|150|Government
Assam|Tinsukia Medical College - Assam Pin - 786146|100|Government
Tamil Nadu|Tirunelveli Medical College, Tirunelveli|250|Government
